game_id,name,type,developer,date,price,memory,cpu,curation_num,review_num
399820,Kopanito All-Stars Soccer,"动作, 独立, 体育",Merixgames ,2016年11月16日,32,1 GB,2 GHz dual core,13,1160
367500,Dragon's Dogma: Dark Arisen,"动作, 冒险, 角色扮演",Capcom ,2016年1月15日,192,4 GB,Intel Core i5 660 CPU or equivalent,248,8720
360170,How to Survive 2,"动作, 冒险, 角色扮演",Eko Software ,2016年9月8日,48,4 GB,Intel i3 3GHz,53,6095
468700,NVIDIA? VR Funhouse,"休闲, 免费游玩",Lightspeed Studios? ,2016年7月14日,0,8 GB,Intel? Core? i7 4790 or greater,17,473
480430,Hide and Shriek,"动作, 免费游玩",Funcom ,2016年10月25日,22,4 GB,Core i5 processor or equivalent,20,1857
587790,Deadly Animal Duel,"动作, 休闲",Night Animals ,2017年9月12日,6,2 GB,Core 2 Duo,3,0
703870,Make a word!,"休闲, 独立",Educational Games ,2017年9月29日,12,512 MB,Core2Duo or better,9,21
518790,theHunter: Call of the Wild?,"冒险, 模拟, 体育",Expansive Worlds ,2017年2月16日,88,4 GB,Intel i3-4170,52,12367
581300,Black Mirror,冒险,KING Art ,2017年11月28日,99,8 GB,Intel Q9650 / AMD Phenom II X4 940,21,91
672630,Academia : School Simulator,"独立, 模拟, 策略, 抢先体验",Squeaky Wheel Studio Inc ,2017年9月8日,69,4 GB,1.6 GHz,22,264
529490,Rogue Trooper Redux,"动作, 冒险",TickTock Games ,2017年10月17日,78,4 GB,Intel CPU Core i3-2100 or AMD equivalent,11,57
651010,Nurbits,"休闲, 独立, 模拟",Cogent Education ,2017年7月17日,36,1 GB,SSE2 instruction set support.,4,0
331200,Grass Simulator,"冒险, 休闲, 独立, 模拟",Daniel Davies ,2015年4月1日,21,500 MB,2.4 GHz Quad Core 2.0 (or higher),98,436
282070,This War of Mine,"冒险, 独立, 模拟",11 bit studios ,2014年11月14日,68,2 GB,"Intel(R) Core(TM)2 Duo 2.4, AMD Athlon(TM) X2 2.8 Ghz",683,36644
575570,ICED,"动作, 冒险, 独立, 模拟",Anea_Duo_Dev ,2017年5月15日,36,4 GB,Intel Core 2 Quad Q6700,6,94
363150,ROMANCE OF THE THREE KINGDOMS XIII / 三國志13,模拟,"KOEI TECMO GAMES CO., LTD. ",2016年1月27日,390,1 GB,Pentium?4 1.6GHz or over,25,3197
719080,Fart Simulator 2018,"动作, 休闲, 独立, 模拟",SacriFACE Studio ,2017年12月5日,11,1 GB,Intel core 2 duo,3,14
662320,METRO CONFLICT: THE ORIGIN,"动作, 冒险, 休闲, 免费游玩, 大型多人在线","RED DUCK, INC. ",2017年11月8日,0,4 GB,Dual Core 2.4GHz,11,1343
778840,Armored Evolution,"动作, 休闲, 独立, 角色扮演, 抢先体验",Burst2Flame Entertainment ,2018年2月1日,26,2 GB,Dual Core from Intel or AMD at 2.8 GHz,5,16
260230,Valiant Hearts: The Great War? / Soldats Inconnus : Mémoires de la Grande Guerre?,冒险,Ubisoft Montpellier ,2014年6月25日,68,2 GB,Intel Pentium IV 630 @ 3.0 GHz or AMD Athlon64 3000 + @ 1.8 GHz,336,12417
808360,Graveyard Birds,"冒险, 独立","Indispensable Studios, Dmitry Petyakin ",2018年3月8日,22,2 GB,AMD FX 4300,25,0
292030,The Witcher? 3: Wild Hunt,角色扮演,CD PROJEKT RED ,2015年5月18日,127,6 GB,Intel CPU Core i5-2500K 3.3GHz / AMD CPU Phenom II X4 940,1264,137500
346330,BrainBread 2,"动作, 冒险, 免费游玩, 独立, 抢先体验",Reperio Studios ,2016年7月20日,0,1 GB,1.7 GHz processor or equivalent,26,3141
645090,Zup! 5,"休闲, 独立",Quiet River ,2017年6月13日,6,256 MB,Intel Celeron 1800 MHz,26,1352
503340,Dig 4 Destruction,"动作, 休闲, 大型多人在线","COLOPL, Inc. ",2016年8月14日,40,8 GB,Intel Core i5-4590,4,99
285160,LEGO? The Hobbit?,"动作, 冒险","Traveller's Tales, Feral Interactive (Mac) ",2014年4月10日,68,2 GB,"AMD Athlon 64 X2 EE 3800+ (2*2000 Mhz) or similar Intel CPU, such as Intel Pentium Dual Core E2180 (2*2000 Mhz)",78,2070
464080,Kyoto Colorful Days,冒险,InterOne Inc. ,2016年6月14日,36,4 GB,1.8 GHz Pentium 4,12,67
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),"休闲, 独立, 策略","Jetdogs Studios, Zoom Out Games ",2016年6月17日,7,512 MB,1.6 GHz,9,199
203830,The Dark Eye: Chains of Satinav,"冒险, 独立",Daedalic Entertainment ,2012年6月22日,79,,,27,1001
393980,Pretty Girls Mahjong Solitaire,休闲,Zoo Corporation ,2015年8月24日,21,2 GB,2GHz,26,436
745840,拼词游戏 2017,"冒险, 独立",Mianwotu ,2017年11月29日,6,2 GB,"3.0 GHz P4, Dual Core 2.0 (or higher) or AMD64X2 (or higher)",1,0
516890,Alchemic Jousts,"动作, 休闲, 独立, 策略",Lunatic Pixels ,2016年12月16日,48,2 GB,2.4 GHz single core,2,0
469600,Legion TD 2,"独立, 策略, 抢先体验",AutoAttack Games ,2017年11月20日,70,4 GB,Dual core from Intel or AMD at 2.8 GHz.,12,1328
762620,Limiter,独立,Patriot Game ,2017年12月15日,15,1 GB,1 GHz Equivalent CPU,13,31
342640,Pixel Privateers,"动作, 冒险, 独立, 角色扮演, 模拟",Quadro Delta ,2017年2月21日,48,3 GB,i5-3337U @1.8Ghz or above,19,777
586880,Mini Ghost,"动作, 冒险, 休闲, 独立",@unepic_fran ,2017年4月28日,11,128 MB,Intel Celeron or better,14,227
282400,SuperPower 2 Steam Edition,"模拟, 策略",GolemLabs ,2004年10月11日,36,256 MB,1.5 GHz CPU Processor,34,1248
438130,Root Double -Before Crime * After Days- Xtend Edition,冒险,"Yeti, Regista ",2016年4月27日,100,2 GB,Intel Core 2 Duo or better.,13,107
781490,Lonely Trip,"休闲, 独立",One Yuan Games ,2018年2月5日,18,,,0,0
777200,KOEWOTAYORINI SP / 声之寄托SP,"冒险, 独立, 角色扮演",あみそ組 ,2018年2月13日,11,2 GB,Intel Core2 Duo or higher,18,70
58610,Wargame: European Escalation,策略,Eugen Systems ,2012年2月22日,38,,,56,1767
414080,Life is Hard,"冒险, 独立, 模拟, 策略, 抢先体验","Pirozhok Studio, Vitaliy Ruzankin ",2015年11月3日,34,6 GB,"64-bit, with clock frequency higher than 1.6GHz",13,226
403190,Planetbase,"独立, 模拟, 策略",Madruga Works ,2015年10月15日,68,2 GB,2 GHz Dual Core,94,4386
385760,NBA 2K17,体育,Visual Concepts ,2016年9月20日,199,4 GB,Intel? Core? i3-530 @ 2.93 GHz / AMD Phenom? II X4 805 @ 2.50 GHz or better,56,5373
211180,Unmechanical,"冒险, 休闲, 独立",Talawa Games ,2012年8月8日,36,,,20,243
243950,Divinity: Dragon Commander,"动作, 角色扮演, 策略",Larian Studios ,2013年8月6日,112,,,69,1128
385800,NEKOPARA Vol. 0,"休闲, 独立",NEKO WORKs ,2015年8月17日,7,1 GB,1.8 GHz Pentium 4,297,9097
366240,GAROU: MARK OF THE WOLVES,动作,"SNK CORPORATION, DotEmu ",2016年12月6日,36,1 GB,Pentium 4 2.4Ghz,7,114
457730,Mushroom Wars 2,"动作, 独立, 策略",Zillion Whales ,2017年10月6日,59,2 GB,Dual core processor,18,305
358960,Canabalt,"动作, 独立","Finji, Kittehface Software ",2015年4月30日,15,1 GB,Dual Core,16,94
91200,Anomaly: Warzone Earth,"动作, 独立, 策略",11 bit studios ,2011年4月8日,36,,Intel Pentium 4 2.4GHz 或 AMD Athlon 64 +2800,49,615
432100,Negligee,"冒险, 休闲, 独立",Dharker Studio ,2016年10月19日,37,1 GB,1.66 Ghz,27,334
603750,- Arcane Raise -,"冒险, 休闲, 独立, 角色扮演, 策略",Arcane Raise ,2017年3月10日,15,512 MB,1.6 Ghz Intel Atom Z2460 or higher,7,60
226860,Galactic Civilizations III,"独立, 策略",Stardock Entertainment ,2015年5月14日,116,4 GB,1.8 GHz Intel Core 2 Duo / AMD K10双核,79,5821
617830,SUPERHOT VR,"动作, 独立",SUPERHOT Team ,2017年5月25日,78,8 GB,Intel i5-4590 equivalent or greater,62,1278
215470,Primal Carnage,"动作, 独立",Lukewarm Media ,2012年10月29日,31,,,82,4621
573170,Fidel Dungeon Rescue,"独立, 角色扮演","Daniel Benmergui, Jeremías Babini, Hernán Rozenwasser ",2017年8月1日,37,1000 MB,2.33GHz or faster x86-compatible processor,15,168
294860,Valkyria Chronicles?,"动作, 角色扮演, 策略",SEGA ,2014年11月11日,68,2 GB,Intel Core2 Duo @ 2.0GHz (or equivalent),345,6968
375910,Anno 2205?,"模拟, 策略",Blue Byte ,2015年11月3日,168,4 GB,Intel Core i5 750 @ 2.6 GHz or AMD Phenom II X4 @ 3.2 GHz,55,2704
392410,Toy Odyssey: The Lost and Found,"动作, 冒险, 独立",Hikergames ,2016年9月20日,48,2 GB,Intel or AMD at 2.5 GHz,4,115
296710,Monstrum,独立,Team Junkfish ,2015年5月20日,60,4 GB,Intel / AMD - 2.4 GHz (Dual Core),50,1178
554280,Time Carnage,"动作, 独立",Wales Interactive ,2018年4月10日,70,4 GB,Intel i5-4590 / AMD FX 8350 equivalent or greater,19,13
422030,ReVeN: XBridge,"动作, 独立, 角色扮演",Varia Games ,2017年5月22日,36,2 GB,2 GHZ Processor,3,0
638680,Flight to Eternity,"冒险, 休闲, 独立, 策略",Norven Games ,2017年5月30日,6,1 GB,2 GHz Dual-Core 32-bit CPU,2,45
61700,Might & Magic: Clash of Heroes,"角色扮演, 策略",Capybara Games ,2011年9月21日,48,,,51,806
539350,Ball of Light,"冒险, 休闲, 独立",Nikolay Novikov ,2016年12月9日,18,4 GB,"Quad-core Intel or AMD, 2.5 GHz or faster",4,19
17300,Crysis,动作,Crytek ,2007年11月13日,99,,2.8 GHz 或者 更快 (XP) 或者 3.2 GHz 或者 更快* (Vista),239,5659
316600,QP Shooting - Dangerous!!,"动作, 独立",Orange_Juice ,2014年11月14日,31,1024 MB,Intel CPU 2.0GHz or faster,54,229
213330,LEGO? Batman 2 DC Super Heroes?,"动作, 冒险",TT Games ,2012年6月22日,68,,,43,734
495010,Ranger of the jungle,"休闲, 独立, 策略",miqu studio ,2016年7月16日,14,1 GB,1.5Ghz or better,0,21
265610,Epic Battle Fantasy 4,"冒险, 角色扮演",Matt Roszak ,2014年2月25日,40,2 GB,2.0 GHz Dual Core (more cores and/or GHz recommended for higher settings),64,1617
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,"角色扮演, 策略","IDEA FACTORY Co., Ltd., COMPILE HEART Co., Ltd., FELISTELLA Co., Ltd. ",2015年1月28日,88,4 GB,Core2Duo 2.66 GHz,362,7056
435150,Divinity: Original Sin 2,"冒险, 角色扮演, 策略",Larian Studios ,2017年9月14日,133,4 GB,Intel Core i5 or equivalent,226,24035
742480,The Big Journey,"冒险, 休闲, 独立",Catfishbox ,2018年4月20日,22,,,17,11
286340,FarSky,"冒险, 独立",Farsky Interactive ,2014年4月25日,22,2 GB,"Intel Core 2 Duo, AMD Athlon X2, or equal at 1.6GHz or better",72,2723
269650,Dex,"动作, 冒险, 独立, 角色扮演",Dreadlocks Ltd. ,2015年5月7日,68,1536 MB,"Intel Pentium/AMD, 2.0 GHz or faster",49,1225
293260,Card Hunter,"免费游玩, 角色扮演, 策略",Blue Manchu ,2015年7月13日,0,1 GB,2.33 Ghz or faster x86-compatible processor or Intel Atom? 1.6GHz or faster processor for netbook class devices,103,3418
434260,My Name is Mayo,"休闲, 模拟",Green Lava Studios ,2016年2月15日,6,512 MB,An OK one,45,1778
671170,Great eSports Manager,"休闲, 独立, 角色扮演, 模拟, 体育, 策略",Fedora Collective ,2017年8月16日,36,1 GB,2Ghz,1,54
295690,PARTICLE MACE,"动作, 冒险, 独立",Andy Wallace ,2015年1月22日,37,2 GB,,37,1035
111600,Serious Sam Double D XXL,"动作, 独立",Mommy's Best Games ,2011年8月30日,36,,,18,408
833910,Overchunked,"动作, 休闲, 独立",ATOMIC BREATH ,2018年4月12日,6,2 GB,Core i3 / AMD A6 2.4Ghz,19,31
839250,三国英雄列传 (Legendary Heros in the Three Kingdoms),"冒险, 角色扮演, 策略",Flying Star Games ,2018年4月27日,50,1 GB,Intel Pentium III 800 MHz,14,10
441010,Mount Your Friends 3D: A Hard Man is Good to Climb,"独立, 模拟, 体育",Stegersaurus Software Inc. ,2018年2月23日,22,2 GB,2.4 GHz Processor,9,121
515220,F1? 2017,"竞速, 模拟, 体育","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux) ",2017年8月24日,158,8 GB,Intel Core i3 530 or AMD FX 4100,40,1656
409380,Among the Heavens,"休闲, 模拟","Jetdogs Studios, CorePunch Gamestudio ",2015年11月6日,15,512 MB,1.6 GHz,7,123
569770,StarShip Constructor,"独立, 抢先体验",SSCTEAM ,2017年7月19日,21,2048 MB,2 GHz Dual Core,2,166
304410,Hexcells Infinite,"休闲, 独立, 策略",Matthew Brown ,2014年9月1日,6,2 GB,2.0Ghz+,75,1533
225160,Shadow Warrior Classic Redux,动作,General Arcade ,1997年5月13日,36,,,90,1351
575050,Little Triangle,"动作, 冒险, 独立",CottonGame ,2017年1月,68,512 MB,Intel Pentium 4,0,268
425580,The Room Two,"冒险, 独立",Fireproof Games ,2016年7月5日,21,2 GB,2.0 GHz Dual Core Processor,45,5588
579180,Ys VIII: Lacrimosa of DANA / イースVIII-Lacrimosa of DANA-,"动作, 角色扮演",Nihon Falcom ,2018年4月16日,158,4 GB,Core i3-2100 3.10 GHz,24,499
570050,Raiden V: Director's Cut | 雷電 V Director's Cut | 雷電V:導演剪輯版,动作,"Moss Co., Ltd. ",2017年10月10日,199,2 GB,Intel Core 2 Duo 2.0 GHz,13,65
415740,OmniBus,"动作, 冒险, 休闲, 独立, 竞速, 模拟","Buddy Cops, LLC ",2016年5月26日,36,2 GB,2.4 GHz Intel Core 2 Duo or better,5,157
115100,Costume Quest,"冒险, 休闲, 角色扮演",Double Fine Productions ,2011年10月14日,36,,,132,1536
243450,Urban Trial Freestyle,"动作, 竞速, 模拟, 体育",Tate Multimedia ,2013年9月18日,28,2 GB,Intel Core?2 Duo or AMD Athlon 64,20,1109
665180,Dark Elf,"冒险, 独立, 角色扮演",ONEONE1 ,2017年8月3日,15,2 GB,1.2 GHz,27,1882
274560,Revolution Ace,"动作, 冒险, 独立","Laser Guided Games, LLC ",2014年3月19日,21,1 GB,2.0+ GHZ Dual Core Processor,24,1473
358750,Sunrider: Liberation Day - Captain's Edition,"独立, 角色扮演, 模拟, 策略",Love in Space ,2016年3月4日,78,3 GB,i3+,21,435
676090,Legend Of Mercy 神医魔导,"冒险, 独立, 角色扮演",SPG STUDIO ,2018年4月24日,68,4 GB,Intel Core2DUO 3GHz,21,36
590590,Remnants of Naezith,"动作, 独立",Tolga Ay ,2018年2月5日,37,1 GB,1.4 GHz or higher,8,186
409730,Death by Game Show,"动作, 独立, 策略",Oointah ,2016年1月22日,36,1 GB,Dual Core Processor,29,19
459820,Crush Crush,"休闲, 免费游玩, 独立",Sad Panda Studios ,2016年5月13日,0,1 GB,Modern Intel/AMD CPU 1.6GHz+,125,6710
279160,Ultionus: A Tale of Petty Revenge,"动作, 冒险",Last Dimension ,2014年2月25日,28,512 MB,1.6 GHz,17,96
590380,Into the Breach,"独立, 角色扮演, 模拟, 策略",Subset Games ,2018年2月27日,50,1 GB,1.7+ GHz or better,109,2614
303390,Dead Bits,"动作, 休闲, 独立",Microblast Games ,2014年6月7日,6,2 GB,2.0 GHz,75,3529
773010,Hunahpu Quest. Mechanoid,"冒险, 独立",Rumata Lab ,2018年1月14日,22,500 MB,Intel Pentium IV 3.0 GHz or AMD Athlon64 3000 + 1.8 GHz,3,0
826460,The Road to Hades,"冒险, 独立",AUTOSAVE ,2018年4月12日,50,4 GB,"Intel? Core? i5-4460, 2.70GHz or AM",1,16
801810,PUTIN 20!8,独立,DIGITAL MISTAKE ,2018年2月26日,4,2 GB,3.2 GHz x2,13,83
701930,Short Stories Collection of Class Tangerine,"冒险, 休闲, 独立, 模拟",橘子班 ,2017年9月13日,29,1 GB,1000MHz,0,276
710170,The Broken Seal,"动作, 独立, 角色扮演",XAREA ,2018年1月29日,88,8 GB,Intel Core i5-4590 @ 3.3 GHz or AMD FX 8300 @ 3.3 GHz,9,35
526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,"冒险, 休闲, 独立",07th Expansion ,2016年10月13日,25,512 MB,Pentium III 800 MHz,23,73
233720,Surgeon Simulator,"动作, 独立, 模拟",Bossa Studios ,2013年4月19日,36,,,546,10742
513780,Turbo Pug DX,"休闲, 独立","SnowFlame, Back To Basics Gaming ",2016年9月26日,6,200 MB,1.6 GHz.,21,297
392280,The Franz Kafka Videogame,"冒险, 独立",Denis Galanin (mif2000) ,2017年4月6日,28,512 MB,1 GHz,8,155
214170,Divine Divinity,角色扮演,Larian Studios ,2002年9月20日,25,,,48,1107
403970,The Dwarves,角色扮演,KING Art ,2016年12月1日,139,6 GB,Q9650 / AMD Phenom II X4 940,18,528
92800,SpaceChem,"独立, 模拟",Zachtronics ,2011年3月2日,36,,,161,1673
538840,City Climber,"动作, 冒险, 独立, 模拟, 体育",SimpleGhost ,2017年2月24日,28,2 GB,Intel Core i5 2430M Sandy Bridge,11,68
300,Day of Defeat: Source,动作,Valve ,2010年7月12日,37,,,268,6080
673070,The Ranger: Lost Tribe,"动作, 冒险, 免费游玩, 角色扮演, 模拟",Leiting Interactive ,2017年8月2日,0,4 GB,Intel i5-4590 3.3 GHz,7,0
383930,Doorways: Holy Mountains of Flesh,"动作, 冒险, 独立",Saibot Studios ,2016年8月10日,68,4 GB,Intel Core2 Quad Q8400,16,70
438320,Rush Rover,"动作, 冒险, 独立",radio ,2017年11月29日,20,1 GB,Intel Core i3,3,116
359140,Kick Ass Commandos,"动作, 冒险, 独立, 策略",Anarchy Enterprises ,2016年11月17日,36,2 GB,1.2Ghz+,11,130
606520,Grisaia Phantom Trigger Vol.2,"冒险, 休闲",Frontwing ,2017年4月27日,43,1 GB,Intel Core 2 DUO,7,24
659150,Dark Train: Coupe,"冒险, 独立",Paperash Studio , Q1 2018,0,4 GB,Dual-core Intel or AMD CPU,0,0
512610,Gochi-Show! for Girls -How To Learn Japanese Cooking Game-,冒险,Creative Freaks Inc. ,2016年9月7日,21,2 GB,Core2Duo 2.00GHz 800MHz 2MB,3,0
643960,Cursed Treasure 2,"独立, 策略",IriySoft ,2017年7月25日,21,1 GB,Dual Core,3,78
831520,Jurassic City Walk,"动作, 独立, 模拟",Real Fighting ,2018年4月25日,26,1 GB,2GHz Dual-core CPU,6,0
359390,Amnesia?: Memories,冒险,"Idea Factory, Design Factory ",2015年8月25日,88,1 GB,Core 2 Duo (1.20Ghz or more),37,1383
405710,Staxel,"独立, 角色扮演, 模拟, 抢先体验",Plukit ,2018年1月23日,68,8 GB,Intel Core i5 @ 2GHz（或同等）,59,784
284730,Dark Arcana: The Carnival,"冒险, 休闲",Artifex Mundi ,2012年10月8日,36,512 MB,1.5 GHz,13,182
633950,Fall of Light,"动作, 冒险, 独立, 角色扮演",RuneHeads ,2017年9月28日,48,4 GB,Intel Core i3 or equivalent,12,107
675810,Bang! Howdy,"免费游玩, 独立, 策略",YourFunWorld Studios ,2017年7月1日,0,512 MB,1Ghz Processor,2,0
748490,The Legend of Heroes: Trails of Cold Steel II,角色扮演,Nihon Falcom ,2018年2月14日,112,4 GB,Intel Atom x7-Z8700 2.4 GHz,18,463
480640,Pathfinder Adventures,"角色扮演, 策略",Obsidian Entertainment ,2017年6月15日,50,2 GB,2GHz CPU,9,294
308330,Lost Chronicles of Zerzura,冒险,Cranberry Production ,2014年7月10日,36,512 MB,1.0 GHz Processor or faster,1,40
528720,Shu,"动作, 冒险, 独立","Coatsink, Secret Lunch ",2016年10月4日,37,3 GB,Intel Core i3 @ 2.13GHz or Equivalent,9,33
733740,Sakura Cupid,模拟,Winged Cloud ,2018年2月12日,37,500 MB,1.2 GHz Pentium 4,15,70
259780,Nimble Quest,"动作, 休闲, 独立",,2013年12月6日,21,2 GB,2.4 Ghz Core 2 Duo,25,617
629000,Lydia,"冒险, 独立",Platonic Partnership Ltd ,2017年6月2日,13,4 GB,2 GHz,4,192
207320,Ys: The Oath in Felghana,"动作, 冒险, 角色扮演",Nihon Falcom ,2012年3月19日,48,,,85,801
285440,Crimzon Clover WORLD IGNITION,"动作, 独立","YOTSUBANE, Adventure Planning Service ",2014年6月6日,36,512 MB,Pentium 4 2.80GHz or better,87,721
407530,ARK: Survival Of The Fittest,"动作, 冒险, 独立, 大型多人在线, 角色扮演, 策略","Studio Wildcard, Instinct Games, Efecto Studios, Virtual Basement LLC ",2017年8月29日,196,4000 MB,2 GHz Dual-Core 64-bit CPU,88,1645
705840,Fake/SuperSonia,"动作, 休闲, 独立",Fake GO ,2017年10月5日,6,2 GB,64bit Intel compatible Dual Core CPU,3,0
644200,Starlight of Aeons,"冒险, 休闲, 独立","Angels Blue Digital Entertainment, DigitalEZ ",2017年12月8日,18,1 GB,2.0 GHz CPU or better,2,99
428880,The Quest,"冒险, 独立, 角色扮演",Redshift ,2016年2月19日,36,1 GB,1.6GHz,10,235
427190,DEAD RISING?,"动作, 冒险",Capcom ,2016年9月12日,75,2 GB,"Intel? Core? 2 Duo 2.4 Ghz or better, AMD Athlon? X2 2.8 Ghz or better",72,1200
394230,Battleborn,动作,Gearbox Software ,2016年5月3日,103,6 GB,Intel i5-750 / AMD Phenom IIx4 945,142,8923
339230,ZOMBI,"动作, 冒险",Straight Right ,2015年8月18日,88,4 GB,Intel Core 2 Duo E7300 @ 2.6 GHz or AMD Athlon II X2 240 @ 2.8 GHz,63,1326
9480,Saints Row 2,动作,Volition ,2009年1月28日,36,,,296,5393
593200,The Adventures of Fei Duanmu 端木斐异闻录,"冒险, 独立",致意 ,2017年3月9日,16,1 GB,1Ghz,2,1137
717790,Hold Your Own,"动作, 独立, 抢先体验",DistrictWare inc. ,2017年12月1日,50,6 GB,Intel Core i5-2400/AMD FX-8320,3,136
311560,Assassin’s Creed? Rogue,"动作, 冒险","Ubisoft Sofia, Ubisoft Kiev ",2015年3月9日,88,2 GB,Intel Core2Quad Q6600 @ 2.4 GHz or AMD Athlon II X4 620 @ 2.6 GHzH,106,3864
596870,Drop Hunt - Adventure Puzzle,"冒险, 独立",Oriplay ,2017年2月23日,11,256 MB,Intel Celeron,4,45
424370,Wolcen: Lords of Mayhem,"动作, 冒险, 独立, 角色扮演, 抢先体验",WOLCEN Studio ,2016年3月24日,68,4 GB,Intel Core i5-4570T 2.9 GHz / AMD FX-6100 3.3 GHz,20,2201
595640,Robo Do It,"冒险, 休闲, 独立, 模拟, 策略",Angel Carriola ,2017年2月21日,15,2 GB,2.4 GHz or faster processor,2,0
705050,Apocalypse: The Game,"动作, 冒险, 独立, 抢先体验",Harley Game Studios ,2017年10月31日,31,6 GB,AMD FX 6350,1,0
383270,Hue,"冒险, 独立",Fiddlesticks Games ,2016年8月30日,48,2048 MB,Intel Core2 Duo E4300 (2 * 1800) or equivalent | AMD Athlon 64 X2 5000+ (2 * 2600) or equivalent,37,239
250760,Shovel Knight: Treasure Trove,"动作, 冒险, 独立",Yacht Club Games ,2014年6月26日,78,2 GB,Intel Core 2 Duo 2.1 ghz or equivalent,715,7322
675010,Spintires: MudRunner,模拟,Saber Interactive ,2017年10月30日,98,2 GB,Intel? Pentium Dual Core 2.0GHz or equivalent,35,3421
462640,Surf World Series,体育,Climax Studios ,2017年8月30日,48,8 GB,Intel Core i3-2100 processor or an AMD equivalent,4,22
766260,Cyberpunk Arena,"动作, 冒险, 休闲, 独立, 大型多人在线",Alexey Glinskiy ,2018年1月26日,22,2 GB,2GHz Processor,10,106
80,Counter-Strike: Condition Zero,动作,Valve ,2004年3月1日,37,,,305,7065
370280,Season of 12 Colors,"冒险, 休闲, 独立",橘子班 ,2016年3月14日,15,512 MB,1000MHz,14,1156
514990,Outbreak,"动作, 冒险, 独立, 角色扮演",Dead Drop Studios LLC ,2017年1月17日,36,2 GB,Core i3,6,61
269790,DreadOut,"冒险, 独立",Digital Happiness ,2014年5月15日,48,4 GB,Intel Dual-Core 2.4 GHz or AMD Dual-Core Athlon 2.5 GHz,81,2234
588430,Fallout Shelter,"免费游玩, 角色扮演, 模拟",Bethesda Game Studios ,2017年3月29日,128,2 GB,Intel Core 2 Quad CPU Q9550 @2.83GHZ,255,0
7670,BioShock?,"动作, 角色扮演","2K Boston, 2K Australia ",2007年8月21日,64,,,746,14893
802900,Hollow Steps,"冒险, 独立",QuickSave ,2018年2月28日,18,2 GB,Core i3 / AMD A6 2.4Ghz,5,0
341000,Mad Games Tycoon,"休闲, 独立, 模拟, 策略",Eggcode ,2016年9月13日,48,4 GB,Intel Core2 Duo 2.4Ghz or Higher / AMD 3Ghz or Higher,72,2765
244710,Shelter,"冒险, 独立",Might and Delight ,2013年8月28日,36,1 GB,2.6 GHz single core,123,2090
305050,Outland,"动作, 冒险, 独立",Housemarque ,2014年9月29日,36,2 GB,Intel Core 2 @ 2GHz / AMD Athlon 64 X2 4200+,93,756
376300,GUILTY GEAR Xrd -SIGN-,动作,Arc System Works ,2015年12月9日,88,2 GB,"Intel Core i5, 2.0 GHz",69,1693
622460,Steampunk Tower 2,"动作, 独立, 策略",DreamGate ,2018年4月19日,32,4 GB,2.0 Ghz,34,66
429600,Fairy Tale Mysteries: The Puppet Thief,"冒险, 休闲","The House of Fables, Gogii Games ",2016年1月7日,36,512 MB,1.5 GHz,10,79
652830,Lost Legends: The Pharaoh's Tomb,"动作, 独立",Escape VR LLC ,2017年6月30日,15,4 GB,"Intel? Core? i5-4590 or AMD FX? 8350, equivalent or better",0,11
348620,Voices from the Sea,"冒险, 休闲, 免费游玩, 独立",Zeiva Inc ,2014年9月16日,21,2 GB,1Ghz,21,1132
245390,"I Have No Mouth, and I Must Scream",冒险,Cyberdreams ,1996年10月31日,25,64 MB,IBM PC with a 233Mhz 486 processor,110,682
654470,Blood Waves,"动作, 独立, 策略, 抢先体验",Light Road Games ,2018年2月10日,37,4 GB,Intel Core i5-2400 or AMD FX-6350,11,43
741670,Easy Red,"动作, 独立, 模拟, 策略",Marco Amadei ,2017年12月1日,18,1500 MB,Intel i3,8,315
698640,Deep Sky Derelicts,"独立, 角色扮演, 策略, 抢先体验",Snowhound Games ,2017年11月15日,54,4 GB,Intel Core i3 or equivalent,20,177
482440,ESSENCE,"冒险, 休闲, 独立, 抢先体验",ONEVISION GAMES ,2017年4月18日,68,6 GB,Intel Core i5-2400 | AMD FX-6100 | or equivalent,11,17
304730,Train Fever,"休闲, 独立, 模拟",Urban Games ,2014年9月4日,68,2 GB,Intel Core 2 Duo,47,2337
286260,fault - milestone one,冒险,ALICE IN DISSONANCE ,2013年8月9日,48,2 GB,Intel Core i5,54,1690
447530,VA-11 Hall-A: Cyberpunk Bartender Action,"冒险, 独立, 模拟",Sukeban Games ,2016年6月21日,48,1 GB,1.6 Ghz,175,7418
810460,Riverhill Trials,"动作, 冒险, 独立",Watercolor Games ,2018年4月12日,28,4 GB,Intel i5 2400 / AMD FX 8350,13,23
464150,Regalia: Of Men and Monarchs,"独立, 角色扮演, 模拟, 策略",Pixelated Milk ,2017年5月18日,70,4 GB,3.0 GHz Dual-Core - Intel Core 2 Duo E8400 / Athlon 64 X2 6000+,22,136
540740,Perfect,模拟,nDreams / Near Light ,2016年12月16日,36,8 GB,Intel i5-4590 or AMD FX 8350 equivalent or greater,4,46
